0,Deck,Y2
0,Deck,R3
0,Deck,G4
0,Deck,B1
0,Deck,R0
0,Deck,R2
0,Deck,Y3
0,Deck,W2
0,Deck,W3
0,Deck,B0
0,Deck,W4
0,Deck,Y0
0,Deck,G1
0,Deck,G2
0,Deck,R3
0,Deck,G0
0,Deck,W2
0,Deck,G2
0,Deck,Y1
0,Deck,B2
0,Deck,R0
0,Deck,Y0
0,Deck,G0
0,Deck,G3
0,Deck,B0
0,Deck,Y1
0,Deck,W0
0,Deck,W3
0,Deck,R1
0,Deck,Y3
0,Deck,W1
0,Deck,R1
0,Deck,B1
0,Deck,G3
0,Deck,B3
0,Deck,Y4
0,Deck,R0
0,Deck,W1
0,Deck,R4
0,Deck,G1
0,Deck,Y2
0,Deck,W0
0,Deck,W0
0,Deck,B2
0,Deck,B3
0,Deck,G0
0,Deck,B4
0,Deck,B0
0,Deck,Y0
0,Deck,R2
0,REVEAL_RANK,X0
0,PLAY,B0
0,DISCARD,Y2
0,REVEAL_RANK,X0
0,DISCARD,R3
0,REVEAL_COLOR,Y-1
0,PLAY,Y0
0,REVEAL_RANK,X1
0,DISCARD,G4
0,REVEAL_COLOR,B-1
0,PLAY,B1
0,REVEAL_RANK,X0
0,PLAY,R0
0,REVEAL_COLOR,G-1
0,PLAY,G0
0,DISCARD,R2
0,PLAY,G1
0,REVEAL_RANK,X2
0,PLAY,G2
0,REVEAL_COLOR,B-1
0,PLAY,B2
0,DISCARD,Y3
0,REVEAL_RANK,X1
0,DISCARD,W2
0,REVEAL_COLOR,Y-1
0,PLAY,Y1
0,REVEAL_RANK,X3
0,DISCARD,W3
0,REVEAL_COLOR,G-1
0,PLAY,G3
0,REVEAL_RANK,X0
0,DISCARD,G0
0,REVEAL_COLOR,W-1
0,PLAY,W0
0,REVEAL_RANK,X1
0,DISCARD,B0
0,REVEAL_COLOR,R-1
0,PLAY,R1
0,DISCARD,R3
0,DISCARD,W4
0,REVEAL_RANK,X1
0,DISCARD,Y1
0,REVEAL_COLOR,W-1
0,PLAY,W1
0,PLAY,W2
0,DISCARD,B1
0,REVEAL_RANK,X3
0,PLAY,W3
0,REVEAL_COLOR,B-1
0,PLAY,B3
0,DISCARD,G2
0,DISCARD,Y3
0,REVEAL_RANK,X2
0,DISCARD,G3
0,REVEAL_COLOR,Y-1
0,PLAY,Y2
0,DISCARD,R0
0,DISCARD,R0
0,DISCARD,Y0
0,DISCARD,W1
0,REVEAL_RANK,X4
0,DISCARD,R4
0,REVEAL_COLOR,B-1
0,PLAY,B4
0,DISCARD,R1
0,REVEAL_RANK,X2
0,DISCARD,Y4
1,Deck,R4
1,Deck,W0
1,Deck,R0
1,Deck,R0
1,Deck,R3
1,Deck,G1
1,Deck,Y0
1,Deck,W2
1,Deck,B3
1,Deck,W1
1,Deck,B3
1,Deck,G0
1,Deck,W1
1,Deck,W0
1,Deck,B2
1,Deck,Y0
1,Deck,Y0
1,Deck,Y1
1,Deck,W3
1,Deck,R0
1,Deck,R2
1,Deck,G0
1,Deck,R1
1,Deck,W0
1,Deck,W3
1,Deck,R2
1,Deck,Y1
1,Deck,B2
1,Deck,G2
1,Deck,B0
1,Deck,R1
1,Deck,R3
1,Deck,Y2
1,Deck,Y4
1,Deck,B1
1,Deck,W4
1,Deck,G2
1,Deck,G0
1,Deck,G4
1,Deck,G3
1,Deck,B1
1,Deck,G1
1,Deck,G3
1,Deck,B0
1,Deck,W2
1,Deck,Y3
1,Deck,Y2
1,Deck,B4
1,Deck,Y3
1,Deck,B0
1,REVEAL_RANK,X0
1,PLAY,Y0
1,DISCARD,R4
1,REVEAL_RANK,X0
1,DISCARD,W0
1,REVEAL_COLOR,G-1
1,PLAY,G0
1,REVEAL_RANK,X0
1,REVEAL_RANK,X1
1,REVEAL_COLOR,W-1
1,PLAY,W0
1,REVEAL_RANK,X1
1,PLAY,W1
1,REVEAL_COLOR,R-1
1,PLAY,R0
1,DISCARD,G1
1,REVEAL_RANK,X1
1,DISCARD,W2
1,REVEAL_COLOR,Y-1
1,PLAY,Y1
1,DISCARD,R0
1,DISCARD,B3
1,DISCARD,R3
1,REVEAL_RANK,X1
1,DISCARD,B2
1,REVEAL_COLOR,R-1
1,PLAY,R1
1,REVEAL_RANK,X2
1,PLAY,R2
1,DISCARD,W1
1,DISCARD,Y0
1,DISCARD,B3
1,DISCARD,Y0
1,REVEAL_RANK,X0
1,DISCARD,W0
1,REVEAL_COLOR,B-1
1,PLAY,B0
1,REVEAL_RANK,X3
1,DISCARD,W3
1,REVEAL_COLOR,R-1
1,PLAY,R3
1,REVEAL_RANK,X2
1,DISCARD,R2
1,REVEAL_RANK,X1
1,DISCARD,R1
1,REVEAL_COLOR,B-1
1,PLAY,B1
1,REVEAL_COLOR,Y-1
1,PLAY,B2
1,DISCARD,W3
1,PLAY,Y2
1,DISCARD,R0
1,DISCARD,Y4
1,REVEAL_RANK,X1
1,PLAY,G1
1,REVEAL_RANK,X2
1,PLAY,G2
1,REVEAL_RANK,X3
1,PLAY,G3
1,REVEAL_RANK,X2
1,REVEAL_RANK,X4
1,REVEAL_COLOR,W-1
1,PLAY,W2
1,DISCARD,G0
1,REVEAL_COLOR,G-1
1,PLAY,G4
1,DISCARD,W4
1,REVEAL_RANK,X3
1,DISCARD,G0
1,REVEAL_COLOR,Y-1
1,PLAY,Y3
2,Deck,W0
2,Deck,R0
2,Deck,R2
2,Deck,W4
2,Deck,R2
2,Deck,R0
2,Deck,B3
2,Deck,Y1
2,Deck,W3
2,Deck,W3
2,Deck,B1
2,Deck,B0
2,Deck,B2
2,Deck,G0
2,Deck,Y2
2,Deck,B4
2,Deck,W0
2,Deck,G0
2,Deck,G3
2,Deck,G1
2,Deck,G3
2,Deck,W1
2,Deck,W2
2,Deck,Y1
2,Deck,G0
2,Deck,B0
2,Deck,W0
2,Deck,R1
2,Deck,G1
2,Deck,Y4
2,Deck,Y2
2,Deck,W2
2,Deck,R0
2,Deck,R3
2,Deck,B0
2,Deck,Y0
2,Deck,Y0
2,Deck,R4
2,Deck,R3
2,Deck,B2
2,Deck,W1
2,Deck,Y3
2,Deck,B1
2,Deck,Y3
2,Deck,G2
2,Deck,B3
2,Deck,R1
2,Deck,G2
2,Deck,G4
2,Deck,Y0
2,REVEAL_RANK,X0
2,PLAY,R0
2,DISCARD,W0
2,REVEAL_RANK,X0
2,DISCARD,R0
2,REVEAL_COLOR,B-1
2,PLAY,B0
2,REVEAL_RANK,X0
2,REVEAL_RANK,X1
2,REVEAL_COLOR,G-1
2,PLAY,G0
2,DISCARD,B3
2,REVEAL_COLOR,B-1
2,PLAY,B1
2,REVEAL_RANK,X0
2,REVEAL_RANK,X2
2,PLAY,B2
2,DISCARD,Y1
2,REVEAL_COLOR,W-1
2,PLAY,W0
2,REVEAL_RANK,X1
2,DISCARD,W3
2,REVEAL_COLOR,G-1
2,PLAY,G1
2,REVEAL_RANK,X1
2,DISCARD,W3
2,REVEAL_COLOR,W-1
2,PLAY,W1
2,DISCARD,R2
2,DISCARD,B4
2,REVEAL_RANK,X2
2,PLAY,W2
2,DISCARD,W4
2,REVEAL_RANK,X1
2,DISCARD,R2
2,REVEAL_COLOR,R-1
2,PLAY,R1
2,DISCARD,G3
2,DISCARD,Y2
2,DISCARD,G3
2,DISCARD,G0
2,DISCARD,Y1
2,DISCARD,G0
2,REVEAL_RANK,X0
2,PLAY,Y0
2,DISCARD,B0
2,DISCARD,G1
2,REVEAL_COLOR,R-1
2,DISCARD,Y4
2,REVEAL_RANK,X2
2,DISCARD,W2
2,REVEAL_RANK,X0
2,DISCARD,Y0
2,REVEAL_RANK,X3
2,DISCARD,R3
2,REVEAL_RANK,X3
2,DISCARD,R3
2,REVEAL_RANK,X3
2,DISCARD,B2
2,REVEAL_RANK,X2
2,PLAY,G2
2,REVEAL_RANK,X3
2,DISCARD,W1
2,REVEAL_COLOR,B-1
2,PLAY,B3
2,DISCARD,W0
2,DISCARD,Y3
2,REVEAL_RANK,X1
2,DISCARD,B1
3,Deck,Y0
3,Deck,G4
3,Deck,Y0
3,Deck,B4
3,Deck,Y2
3,Deck,B0
3,Deck,Y3
3,Deck,R0
3,Deck,B3
3,Deck,W0
3,Deck,R0
3,Deck,R4
3,Deck,W3
3,Deck,R1
3,Deck,W0
3,Deck,G0
3,Deck,R3
3,Deck,B1
3,Deck,W4
3,Deck,R0
3,Deck,R2
3,Deck,W2
3,Deck,G2
3,Deck,Y4
3,Deck,W1
3,Deck,G2
3,Deck,B1
3,Deck,Y1
3,Deck,Y3
3,Deck,R1
3,Deck,G1
3,Deck,W0
3,Deck,Y2
3,Deck,G3
3,Deck,W2
3,Deck,B0
3,Deck,B2
3,Deck,R2
3,Deck,G0
3,Deck,R3
3,Deck,G0
3,Deck,G1
3,Deck,B2
3,Deck,B0
3,Deck,Y0
3,Deck,W1
3,Deck,B3
3,Deck,G3
3,Deck,W3
3,Deck,Y1
3,REVEAL_RANK,X0
3,PLAY,B0
3,REVEAL_RANK,X0
3,REVEAL_RANK,X0
3,REVEAL_COLOR,R-1
3,PLAY,R0
3,REVEAL_COLOR,W-1
3,PLAY,W0
3,DISCARD,Y0
3,REVEAL_RANK,X1
3,DISCARD,G4
3,REVEAL_COLOR,R-1
3,PLAY,R1
3,REVEAL_RANK,X0
3,DISCARD,Y0
3,REVEAL_COLOR,G-1
3,PLAY,G0
3,REVEAL_RANK,X1
3,DISCARD,B4
3,REVEAL_COLOR,B-1
3,PLAY,B1
3,DISCARD,R0
3,REVEAL_RANK,X2
3,DISCARD,Y3
3,REVEAL_COLOR,R-1
3,PLAY,R2
3,DISCARD,Y2
3,REVEAL_RANK,X3
3,DISCARD,W0
3,REVEAL_RANK,X1
3,DISCARD,R3
3,REVEAL_COLOR,W-1
3,PLAY,W1
3,DISCARD,B3
3,REVEAL_RANK,X2
3,DISCARD,R4
3,REVEAL_COLOR,W-1
3,PLAY,W2
3,REVEAL_RANK,X3
3,PLAY,W3
3,DISCARD,W4
3,DISCARD,G2
3,REVEAL_RANK,X1
3,DISCARD,Y1
3,REVEAL_COLOR,G-1
3,PLAY,G1
3,DISCARD,R0
3,REVEAL_RANK,X2
3,DISCARD,Y4
3,REVEAL_COLOR,G-1
3,PLAY,G2
3,REVEAL_RANK,X2
3,DISCARD,B1
3,REVEAL_COLOR,B-1
3,PLAY,B2
3,DISCARD,Y3
3,REVEAL_RANK,X3
3,PLAY,G3
3,DISCARD,W0
3,REVEAL_RANK,X3
3,DISCARD,B0
3,REVEAL_COLOR,R-1
3,PLAY,R3
3,DISCARD,R1
3,DISCARD,R2
3,REVEAL_RANK,X3
3,DISCARD,G0
3,REVEAL_COLOR,B-1
3,PLAY,B3
3,REVEAL_RANK,X0
3,PLAY,Y0
3,DISCARD,Y2
3,DISCARD,B0
4,Deck,G2
4,Deck,G0
4,Deck,R0
4,Deck,R2
4,Deck,G4
4,Deck,R0
4,Deck,G3
4,Deck,W0
4,Deck,W3
4,Deck,R3
4,Deck,Y4
4,Deck,R1
4,Deck,W0
4,Deck,B2
4,Deck,Y2
4,Deck,R2
4,Deck,B2
4,Deck,W1
4,Deck,Y3
4,Deck,B3
4,Deck,G0
4,Deck,B0
4,Deck,Y1
4,Deck,W2
4,Deck,W4
4,Deck,W2
4,Deck,R1
4,Deck,B3
4,Deck,B0
4,Deck,B0
4,Deck,G1
4,Deck,W0
4,Deck,Y2
4,Deck,G3
4,Deck,B4
4,Deck,Y0
4,Deck,Y1
4,Deck,G2
4,Deck,B1
4,Deck,W1
4,Deck,Y3
4,Deck,B1
4,Deck,R0
4,Deck,Y0
4,Deck,R4
4,Deck,G0
4,Deck,W3
4,Deck,G1
4,Deck,Y0
4,Deck,R3
4,REVEAL_RANK,X0
4,PLAY,R0
4,REVEAL_COLOR,W-1
4,PLAY,W0
4,REVEAL_RANK,X1
4,REVEAL_RANK,X0
4,REVEAL_COLOR,R-1
4,PLAY,R1
4,DISCARD,G2
4,REVEAL_COLOR,G-1
4,PLAY,G0
4,REVEAL_RANK,X2
4,DISCARD,R0
4,REVEAL_RANK,X2
4,DISCARD,R2
4,REVEAL_COLOR,R-1
4,PLAY,R2
4,REVEAL_RANK,X1
4,REVEAL_RANK,X3
4,PLAY,R3
4,DISCARD,G4
4,REVEAL_COLOR,W-1
4,PLAY,W1
4,DISCARD,G3
4,REVEAL_RANK,X0
4,DISCARD,W3
4,REVEAL_COLOR,B-1
4,PLAY,B0
4,DISCARD,B2
4,DISCARD,Y4
4,REVEAL_RANK,X2
4,DISCARD,W0
4,REVEAL_COLOR,W-1
4,PLAY,W2
4,DISCARD,Y2
4,DISCARD,W2
4,DISCARD,B2
4,REVEAL_RANK,X1
4,DISCARD,B3
4,REVEAL_COLOR,G-1
4,PLAY,G1
4,DISCARD,Y3
4,DISCARD,G0
4,DISCARD,Y1
4,REVEAL_RANK,X0
4,DISCARD,R1
4,REVEAL_COLOR,Y-1
4,PLAY,Y0
4,REVEAL_RANK,X1
4,PLAY,Y1
4,REVEAL_RANK,X1
4,REVEAL_RANK,X2
4,PLAY,Y2
4,DISCARD,B0
4,REVEAL_RANK,X3
4,DISCARD,B3
4,REVEAL_RANK,X1
4,DISCARD,G3
4,REVEAL_COLOR,B-1
4,PLAY,B1
4,REVEAL_COLOR,Y-1
4,PLAY,Y3
4,REVEAL_RANK,X4
4,PLAY,R4
4,REVEAL_RANK,X2
4,PLAY,G2
4,DISCARD,W4
4,DISCARD,B1
4,REVEAL_RANK,X3
4,DISCARD,R0
4,REVEAL_COLOR,W-1
4,PLAY,W3
5,Deck,W1
5,Deck,Y0
5,Deck,R0
5,Deck,G0
5,Deck,G3
5,Deck,B0
5,Deck,Y3
5,Deck,W2
5,Deck,R4
5,Deck,Y4
5,Deck,G2
5,Deck,G4
5,Deck,B0
5,Deck,Y0
5,Deck,G1
5,Deck,Y3
5,Deck,W2
5,Deck,W1
5,Deck,R2
5,Deck,B1
5,Deck,B0
5,Deck,Y2
5,Deck,R2
5,Deck,B4
5,Deck,Y2
5,Deck,R3
5,Deck,W4
5,Deck,G1
5,Deck,W0
5,Deck,B3
5,Deck,R1
5,Deck,R3
5,Deck,G0
5,Deck,G3
5,Deck,B1
5,Deck,G2
5,Deck,W3
5,Deck,B2
5,Deck,R0
5,Deck,W3
5,Deck,Y1
5,Deck,Y0
5,Deck,R0
5,Deck,G0
5,Deck,W0
5,Deck,B3
5,Deck,B2
5,Deck,W0
5,Deck,Y1
5,Deck,R1
5,REVEAL_RANK,X0
5,PLAY,B0
5,DISCARD,W1
5,REVEAL_RANK,X0
5,DISCARD,Y0
5,REVEAL_COLOR,R-1
5,PLAY,R0
5,REVEAL_RANK,X0
5,DISCARD,G0
5,REVEAL_COLOR,Y-1
5,PLAY,Y0
5,DISCARD,Y3
5,DISCARD,G3
5,REVEAL_COLOR,G-1
5,DISCARD,G4
5,REVEAL_COLOR,G-1
5,DISCARD,B0
5,REVEAL_RANK,X1
5,DISCARD,G1
5,REVEAL_COLOR,B-1
5,PLAY,B1
5,DISCARD,W2
5,REVEAL_RANK,X2
5,DISCARD,R4
5,REVEAL_COLOR,Y-1
5,DISCARD,Y4
5,REVEAL_RANK,X2
5,DISCARD,G2
5,REVEAL_RANK,X2
5,DISCARD,W2
5,REVEAL_COLOR,Y-1
5,DISCARD,R2
5,REVEAL_RANK,X1
5,DISCARD,B4
5,REVEAL_RANK,X0
5,DISCARD,Y2
5,REVEAL_COLOR,W-1
5,PLAY,W0
5,PLAY,W1
5,DISCARD,W4
5,REVEAL_RANK,X0
5,DISCARD,R3
5,REVEAL_COLOR,G-1
5,PLAY,G0
5,REVEAL_RANK,X1
5,PLAY,G1
5,REVEAL_RANK,X2
5,PLAY,G2
5,REVEAL_RANK,X3
5,PLAY,G3
5,REVEAL_RANK,X2
5,PLAY,B2
5,REVEAL_COLOR,R-1
5,PLAY,R1
5,REVEAL_COLOR,B-1
5,PLAY,B3
5,REVEAL_RANK,X1
5,DISCARD,B1
5,REVEAL_COLOR,Y-1
5,PLAY,Y1
5,DISCARD,Y3
5,REVEAL_RANK,X2
5,PLAY,R2
5,DISCARD,W3
5,DISCARD,B0
5,REVEAL_COLOR,Y-1
5,PLAY,Y2
5,REVEAL_RANK,X3
5,PLAY,R3
5,DISCARD,R0
5,DISCARD,G0
5,DISCARD,W3
6,Deck,W1
6,Deck,Y3
6,Deck,G0
6,Deck,R1
6,Deck,Y1
6,Deck,W0
6,Deck,R4
6,Deck,B2
6,Deck,G1
6,Deck,W3
6,Deck,W0
6,Deck,B4
6,Deck,G2
6,Deck,B0
6,Deck,B2
6,Deck,R3
6,Deck,R2
6,Deck,W0
6,Deck,Y2
6,Deck,W2
6,Deck,R2
6,Deck,R0
6,Deck,G1
6,Deck,W2
6,Deck,Y0
6,Deck,W3
6,Deck,W4
6,Deck,W1
6,Deck,G0
6,Deck,Y4
6,Deck,B3
6,Deck,Y3
6,Deck,B3
6,Deck,Y0
6,Deck,R3
6,Deck,G0
6,Deck,B1
6,Deck,R0
6,Deck,Y1
6,Deck,B0
6,Deck,Y2
6,Deck,R0
6,Deck,B0
6,Deck,Y0
6,Deck,G3
6,Deck,G4
6,Deck,R1
6,Deck,G3
6,Deck,B1
6,Deck,G2
6,REVEAL_RANK,X0
6,PLAY,W0
6,DISCARD,W1
6,REVEAL_RANK,X0
6,DISCARD,Y3
6,REVEAL_COLOR,G-1
6,PLAY,G0
6,REVEAL_RANK,X0
6,REVEAL_RANK,X1
6,REVEAL_COLOR,B-1
6,PLAY,B0
6,DISCARD,R4
6,REVEAL_COLOR,G-1
6,PLAY,G1
6,DISCARD,R1
6,REVEAL_RANK,X2
6,PLAY,G2
6,DISCARD,B2
6,DISCARD,Y1
6,DISCARD,W3
6,REVEAL_RANK,X0
6,DISCARD,W0
6,REVEAL_COLOR,R-1
6,PLAY,R0
6,DISCARD,B4
6,REVEAL_RANK,X0
6,DISCARD,B2
6,REVEAL_COLOR,Y-1
6,PLAY,Y0
6,DISCARD,R3
6,REVEAL_RANK,X1
6,DISCARD,R2
6,REVEAL_COLOR,W-1
6,PLAY,W1
6,REVEAL_RANK,X2
6,PLAY,W2
6,DISCARD,W0
6,REVEAL_RANK,X3
6,DISCARD,Y2
6,REVEAL_COLOR,W-1
6,PLAY,W3
6,REVEAL_RANK,X4
6,PLAY,W4
6,DISCARD,W2
6,DISCARD,R2
6,REVEAL_RANK,X1
6,PLAY,B1
6,DISCARD,G1
6,REVEAL_RANK,X1
6,DISCARD,G0
6,REVEAL_COLOR,Y-1
6,PLAY,Y1
6,REVEAL_RANK,X2
6,DISCARD,Y4
6,REVEAL_COLOR,Y-1
6,PLAY,Y2
6,DISCARD,Y3
6,DISCARD,B3
6,REVEAL_RANK,X3
6,PLAY,G3
6,REVEAL_RANK,X4
6,PLAY,G4
6,REVEAL_RANK,X1
6,DISCARD,B0
6,REVEAL_COLOR,R-1
6,PLAY,R1
6,DISCARD,B3
6,DISCARD,G0
6,DISCARD,Y0
7,Deck,B1
7,Deck,B1
7,Deck,R3
7,Deck,B3
7,Deck,G2
7,Deck,W3
7,Deck,B2
7,Deck,R0
7,Deck,R2
7,Deck,R4
7,Deck,R2
7,Deck,B4
7,Deck,G0
7,Deck,Y2
7,Deck,Y0
7,Deck,G1
7,Deck,W0
7,Deck,W3
7,Deck,W2
7,Deck,W0
7,Deck,Y0
7,Deck,B0
7,Deck,Y4
7,Deck,G4
7,Deck,R1
7,Deck,Y3
7,Deck,R1
7,Deck,B0
7,Deck,Y0
7,Deck,W2
7,Deck,W1
7,Deck,G1
7,Deck,Y3
7,Deck,G3
7,Deck,R0
7,Deck,Y1
7,Deck,B0
7,Deck,R0
7,Deck,G0
7,Deck,B2
7,Deck,G3
7,Deck,W4
7,Deck,Y1
7,Deck,G0
7,Deck,Y2
7,Deck,R3
7,Deck,B3
7,Deck,W0
7,Deck,G2
7,Deck,W1
7,REVEAL_RANK,X0
7,PLAY,R0
7,DISCARD,B1
7,REVEAL_RANK,X1
7,DISCARD,B1
7,REVEAL_RANK,X0
7,DISCARD,R3
7,REVEAL_COLOR,G-1
7,PLAY,G0
7,REVEAL_RANK,X0
7,DISCARD,B3
7,REVEAL_COLOR,Y-1
7,PLAY,Y0
7,REVEAL_RANK,X0
7,DISCARD,G2
7,REVEAL_COLOR,W-1
7,PLAY,W0
7,REVEAL_RANK,X1
7,PLAY,G1
7,DISCARD,W3
7,DISCARD,B4
7,REVEAL_RANK,X0
7,DISCARD,Y2
7,REVEAL_COLOR,B-1
7,PLAY,B0
7,DISCARD,B2
7,REVEAL_RANK,X1
7,DISCARD,R2
7,REVEAL_COLOR,R-1
7,PLAY,R1
7,REVEAL_RANK,X2
7,PLAY,R2
7,DISCARD,W0
7,DISCARD,R4
7,DISCARD,W3
7,REVEAL_RANK,X1
7,DISCARD,W2
7,REVEAL_COLOR,W-1
7,PLAY,W1
7,DISCARD,Y0
7,REVEAL_RANK,X2
7,DISCARD,Y3
7,REVEAL_COLOR,W-1
7,PLAY,W2
7,REVEAL_RANK,X1
7,DISCARD,R1
7,REVEAL_COLOR,Y-1
7,PLAY,Y1
7,DISCARD,Y4
7,DISCARD,B0
7,DISCARD,G4
7,REVEAL_RANK,X0
7,DISCARD,G0
7,REVEAL_COLOR,G-1
7,DISCARD,Y0
7,REVEAL_COLOR,W-1
7,DISCARD,G1
7,REVEAL_COLOR,W-1
7,DISCARD,Y3
7,REVEAL_RANK,X2
7,PLAY,Y2
7,REVEAL_RANK,X3
7,DISCARD,G3
7,REVEAL_COLOR,R-1
7,PLAY,R3
7,DISCARD,G3
7,REVEAL_RANK,X2
7,DISCARD,R0
7,REVEAL_COLOR,G-1
7,PLAY,G2
8,Deck,Y2
8,Deck,W4
8,Deck,G0
8,Deck,B0
8,Deck,R0
8,Deck,B0
8,Deck,W0
8,Deck,G3
8,Deck,B1
8,Deck,G3
8,Deck,W3
8,Deck,W0
8,Deck,Y0
8,Deck,W1
8,Deck,Y2
8,Deck,G2
8,Deck,B2
8,Deck,R3
8,Deck,Y0
8,Deck,G4
8,Deck,R2
8,Deck,R1
8,Deck,B3
8,Deck,B2
8,Deck,Y0
8,Deck,W0
8,Deck,G1
8,Deck,R4
8,Deck,G0
8,Deck,G1
8,Deck,R3
8,Deck,W3
8,Deck,W2
8,Deck,R0
8,Deck,Y4
8,Deck,G2
8,Deck,R0
8,Deck,B3
8,Deck,W1
8,Deck,Y1
8,Deck,Y3
8,Deck,W2
8,Deck,R1
8,Deck,Y1
8,Deck,Y3
8,Deck,R2
8,Deck,B1
8,Deck,G0
8,Deck,B0
8,Deck,B4
8,REVEAL_RANK,X0
8,PLAY,B0
8,REVEAL_COLOR,W-1
8,PLAY,W0
8,REVEAL_RANK,X1
8,REVEAL_RANK,X0
8,REVEAL_COLOR,B-1
8,PLAY,B1
8,REVEAL_RANK,X0
8,REVEAL_COLOR,G-1
8,PLAY,G0
8,REVEAL_RANK,X1
8,DISCARD,Y2
8,REVEAL_COLOR,W-1
8,PLAY,W1
8,DISCARD,G3
8,REVEAL_RANK,X2
8,DISCARD,G3
8,REVEAL_COLOR,B-1
8,PLAY,B2
8,DISCARD,W4
8,REVEAL_COLOR,R-1
8,PLAY,R0
8,DISCARD,W3
8,REVEAL_RANK,X1
8,DISCARD,W0
8,REVEAL_COLOR,R-1
8,PLAY,R1
8,DISCARD,B0
8,REVEAL_RANK,X0
8,DISCARD,Y2
8,REVEAL_COLOR,Y-1
8,PLAY,Y0
8,DISCARD,Y0
8,REVEAL_RANK,X3
8,DISCARD,R3
8,REVEAL_COLOR,B-1
8,PLAY,B3
8,DISCARD,G2
8,REVEAL_RANK,X1
8,DISCARD,G4
8,REVEAL_COLOR,G-1
8,PLAY,G1
8,DISCARD,Y0
8,DISCARD,R2
8,REVEAL_RANK,X2
8,PLAY,W2
8,REVEAL_RANK,X3
8,DISCARD,W0
8,REVEAL_COLOR,W-1
8,PLAY,W3
8,DISCARD,B2
8,DISCARD,R3
8,REVEAL_RANK,X1
8,DISCARD,Y4
8,REVEAL_COLOR,Y-1
8,PLAY,Y1
8,REVEAL_RANK,X2
8,PLAY,G2
8,DISCARD,R4
8,DISCARD,Y3
8,DISCARD,G0
8,REVEAL_RANK,X2
8,PLAY,R2
8,DISCARD,R0
8,DISCARD,G1
8,DISCARD,B3
8,REVEAL_RANK,X4
8,PLAY,B4
9,Deck,R0
9,Deck,Y1
9,Deck,Y2
9,Deck,B3
9,Deck,G2
9,Deck,W0
9,Deck,W2
9,Deck,G2
9,Deck,Y0
9,Deck,B0
9,Deck,B4
9,Deck,R0
9,Deck,R1
9,Deck,B1
9,Deck,G0
9,Deck,R1
9,Deck,B2
9,Deck,Y0
9,Deck,B3
9,Deck,G3
9,Deck,W1
9,Deck,Y0
9,Deck,G0
9,Deck,W2
9,Deck,R0
9,Deck,G4
9,Deck,W4
9,Deck,W3
9,Deck,G1
9,Deck,G3
9,Deck,Y3
9,Deck,Y3
9,Deck,R3
9,Deck,B1
9,Deck,Y2
9,Deck,W1
9,Deck,G0
9,Deck,Y1
9,Deck,Y4
9,Deck,W0
9,Deck,R2
9,Deck,B2
9,Deck,R3
9,Deck,W0
9,Deck,R4
9,Deck,B0
9,Deck,W3
9,Deck,G1
9,Deck,B0
9,Deck,R2
9,REVEAL_RANK,X0
9,PLAY,W0
9,REVEAL_COLOR,Y-1
9,PLAY,Y0
9,REVEAL_RANK,X0
9,REVEAL_RANK,X0
9,REVEAL_COLOR,R-1
9,PLAY,R0
9,REVEAL_RANK,X1
9,REVEAL_RANK,X1
9,REVEAL_COLOR,R-1
9,PLAY,R1
9,DISCARD,R0
9,REVEAL_RANK,X0
9,DISCARD,Y1
9,REVEAL_COLOR,G-1
9,PLAY,G0
9,DISCARD,W2
9,REVEAL_COLOR,B-1
9,PLAY,B0
9,DISCARD,Y2
9,DISCARD,G2
9,REVEAL_RANK,X1
9,PLAY,B1
9,REVEAL_COLOR,W-1
9,PLAY,W1
9,DISCARD,B3
9,REVEAL_RANK,X2
9,DISCARD,G2
9,REVEAL_COLOR,B-1
9,PLAY,B2
9,DISCARD,B4
9,REVEAL_RANK,X3
9,DISCARD,Y0
9,REVEAL_COLOR,B-1
9,PLAY,B3
9,DISCARD,R1
9,REVEAL_COLOR,W-1
9,PLAY,W2
9,DISCARD,Y0
9,REVEAL_RANK,X3
9,DISCARD,G0
9,REVEAL_COLOR,W-1
9,PLAY,W3
9,DISCARD,G3
9,DISCARD,W4
9,REVEAL_RANK,X1
9,DISCARD,G1
9,DISCARD,R0
9,REVEAL_RANK,X1
9,PLAY,Y1
9,REVEAL_RANK,X2
9,DISCARD,G4
9,REVEAL_COLOR,Y-1
9,PLAY,Y2
9,REVEAL_RANK,X2
9,DISCARD,G3
9,REVEAL_COLOR,R-1
9,PLAY,R2
9,PLAY,Y3
9,DISCARD,Y3
9,REVEAL_RANK,X3
9,PLAY,Y4
9,REVEAL_COLOR,R-1
9,PLAY,R3
9,DISCARD,R3
9,REVEAL_RANK,X1
9,DISCARD,B1
9,REVEAL_COLOR,G-1
9,PLAY,G1
9,PLAY,R4
9,DISCARD,W1
